datetime,hour,day,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,HUMIDITY,PRESSURE,WIND_SPEED,wd,aqi
2020-01-01 00:00:00,0,1,67.45071229516849,81.52480635954593,14.60752634756389,46.56576783541071,969.6572495333637,45.41747057493964,22.05828409731878,59.14097783411165,1008.281424516986,0.7291489371268156,NE,157
2020-01-01 01:00:00,1,1,64.13769256489272,90.24920345601366,18.335999809469882,52.6427666285653,1049.8395747440406,46.59326857035317,27.42323351021459,61.06849096729884,1023.127024710156,2.867471451574083,SE,155
2020-01-01 02:00:00,2,1,81.71532807151038,72.0871365473997,18.613094694774283,58.24294878587582,892.6960308389017,41.77689867165271,31.23891478112224,43.455172712828634,1011.0181315269768,1.3165459639697874,W,164
2020-01-01 03:00:00,3,1,99.81601059459751,108.85404028868696,23.64325905927374,71.0450648152435,1270.4752855799047,53.82886070697825,35.52007454463955,33.306654776169864,1013.9056926471764,3.7701890410473378,N,173
2020-01-01 04:00:00,4,1,77.27230906997647,135.83349617267467,30.221275564557516,57.15551466779378,913.752610247074,66.36605929343743,39.73274101766502,22.01224374757701,1020.1739060663772,5.672280126656828,S,162
2020-01-01 05:00:00,5,1,79.67016547669992,99.28868736487053,21.099455163575264,58.0823059496235,1116.8964323119988,55.70431130207954,39.741666093005975,29.55633191408571,1012.4103659315106,6.981688561270399,NW,163
2020-01-01 06:00:00,6,1,107.68819223261087,146.96965302101185,30.204102488842068,79.56619742142976,860.1824374204384,67.19535260460547,34.46202560465754,32.03126327650555,994.8215214167014,0.6027409384069256,W,177
2020-01-01 07:00:00,7,1,94.69374076823127,134.5288261680932,21.04630558754685,61.91932844593712,1559.4586008566273,41.49417831319539,36.54412147639373,20.0,1023.4058750455355,2.9183210769615964,W,171
2020-01-01 08:00:00,8,1,73.74249390180225,106.49224809681904,19.997246844763534,51.997334216890565,1165.4592465733388,44.47135376066447,36.889380803952086,41.89422120937911,1025.5492882991505,1.1529012753381578,NW,160
2020-01-01 09:00:00,9,1,85.10896340226661,112.62525137595875,27.184141916259208,56.725150777783014,1587.9352481904193,39.19298385845448,34.284446438525976,31.618724413182456,994.6888390839956,1.1108551885433258,S,166
