datetime,hour,day,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,HUMIDITY,PRESSURE,WIND_SPEED,wd,aqi
2020-01-01 00:00:00,0,1,47.450712295168486,51.524806359545934,8.60752634756389,30.56576783541071,669.6572495333637,31.417470574939642,16.05828409731878,59.14097783411165,1008.281424516986,0.7291489371268156,NE,130
2020-01-01 01:00:00,1,1,42.067140204072565,57.14337491478342,11.714834101223834,34.986324739909165,718.7812893317383,31.14388191777906,21.42323351021459,61.06849096729884,1023.127024710156,2.867471451574083,SE,117
2020-01-01 02:00:00,2,1,57.715328071510385,36.0871365473997,11.413094694774284,39.04294878587582,532.6960308389017,24.976898671652705,25.23891478112224,43.455172712828634,1011.0181315269768,1.3165459639697874,W,152
2020-01-01 03:00:00,3,1,74.15915634510515,70.3687589144484,15.946202784426026,50.51958141564962,885.6224718375191,35.86906273233359,29.52007454463955,33.306654776169864,1013.9056926471764,3.7701890410473378,N,160
2020-01-01 04:00:00,4,1,50.34410583970097,95.44119132726144,22.142814595474867,35.612952083573376,509.82956179294155,47.51631703224459,33.73274101766502,22.01224374757701,1020.1739060663772,5.672280126656828,S,137
2020-01-01 05:00:00,5,1,51.942758866387386,57.697577449401734,12.781233180481506,35.900380661373475,700.9853331573107,36.29512667486077,33.741666093005975,29.55633191408571,1012.4103659315106,6.981688561270399,NW,141
2020-01-01 06:00:00,6,1,79.68819223261087,104.96965302101185,21.80410248884207,57.16619742142976,440.1824374204384,47.59535260460547,28.462025604657544,32.03126327650555,994.8215214167014,0.6027409384069256,W,163
2020-01-01 07:00:00,7,1,66.96633415791872,92.9377162526244,12.72808360445309,39.7374031576871,1143.5475017019394,22.08499368597662,30.544121476393723,20.0,1023.4058750455355,2.9183210769615964,W,156
2020-01-01 08:00:00,8,1,46.81429067152675,66.09994325140579,11.918785875680886,30.454771632670163,761.5361981192063,25.62161149947162,30.88938080395209,41.89422120937911,1025.5492882991505,1.1529012753381578,NW,128
2020-01-01 09:00:00,9,1,59.452109152774234,74.1399700017202,19.487085641411497,36.19966737818912,1203.0824344480338,21.233185883809824,28.284446438525976,31.618724413182456,994.6888390839956,1.1108551885433258,S,153
2020-01-01 10:00:00,10,1,41.04873460781307,103.96643615282066,19.00968189003808,35.09947264756,880.589985303899,22.297372564151868,26.192114322395117,48.61415841101201,1002.5670879433846,4.053400888217863,SW,114
2020-01-01 11:00:00,11,1,37.15515841808649,80.88261335257782,17.49938110030537,50.86251105456992,751.73621349481,56.64239423927006,19.419960477062393,44.71441947743975,1033.238796174855,0.31487291840104964,NW,105
2020-01-01 12:00:00,12,1,43.629434073490515,60.17567309796296,5.421012958909294,41.248262123767375,482.75446114380014,42.5207758622072,18.54179754658108,52.972166928873065,1015.3203467850391,1.2994487247823483,E,121
2020-01-01 13:00:00,13,1,7.1596916084927,49.03467657831982,8.427913693147646,40.16232238901016,328.613422037911,3.562764321164856,18.20299000155697,48.15688880123733,1013.0355127327036,1.7973105087436134,E,29
2020-01-01 14:00:00,14,1,6.126232512304515,49.53218140903321,13.714942960016607,33.79973642346787,584.5943147793892,31.149965928169102,7.7203229751645175,56.553847141845495,1008.7361659295043,0.13682199678178192,N,25
2020-01-01 15:00:00,15,1,20.25197856240066,32.794166092676804,8.813596653124046,32.41146991696534,415.99157066063225,12.268757797739273,16.85086514816409,70.5625568573505,1002.6929734914337,3.9977776824109545,NW,68
2020-01-01 16:00:00,16,1,10.951126734432629,1.0,2.4746138308473746,14.034053565756007,124.29983999467458,4.65282376818298,9.221708663022405,66.00552572830503,1011.0558235769362,0.7547442011614477,NW,45
2020-01-01 17:00:00,17,1,29.258896768304016,77.66133837975698,9.655145729439681,17.650127869965086,100.0,1.0,14.401256136904731,58.26877636880967,1022.7442273916571,2.1389983212707167,SE,87
2020-01-01 18:00:00,18,1,10.379638867181837,39.10649998398803,3.625963705042647,9.300846869764515,168.25925417128323,36.23837387640488,13.79674801341273,71.1157405505228,1012.84322040619,5.264401822006271,E,43
2020-01-01 19:00:00,19,1,3.3606312593455314,44.7807254715131,16.336180275773533,17.531269118129593,732.3712467438697,1.0,10.709662607772163,73.17526669416539,1019.1028408589304,2.544180113561129,SW,14
2020-01-01 20:00:00,20,1,48.12832507327229,38.0572353116353,15.567285373925987,27.7559247409066,834.8094866939955,17.2612519174168,16.34139093926023,81.04939333240907,1030.6570714850657,4.343298490056608,NW,132
2020-01-01 21:00:00,21,1,25.299646993717207,28.327101237031105,11.626374582082407,24.294866048934665,471.29220197701056,1.1541791362132905,17.15852422290932,75.66766831032568,1007.195218195538,0.14416244724719657,SW,78
2020-01-01 22:00:00,22,1,33.012923070318855,44.281510381024574,16.405033523848864,38.71480818960295,509.7885592482576,37.91687894139849,16.073115587496076,59.35364453646132,1016.0287490065845,1.3574421739866638,W,94
2020-01-01 23:00:00,23,1,14.487672485157802,21.800447673653256,11.081625334124801,17.27295830041553,470.6193548094906,18.414190168572745,18.146530703399687,49.703029255408,1023.0439356093568,1.6640468087503228,SW,56
2020-01-02 00:00:00,0,2,31.83425913212226,105.5417299610661,15.82718747187508,37.0023835069824,413.10293033809955,25.310746889593105,25.291698356993066,47.7169860063831,1003.670963665334,2.3361747854691903,SW,92
2020-01-02 01:00:00,1,2,45.80494356728834,41.5214171140126,20.630932893002477,22.829855758619097,937.1523823460541,28.884088046547582,25.284231969248204,39.586284024170325,1014.780528280658,0.24853912693742095,SW,126
2020-01-02 02:00:00,2,2,30.735096338665457,51.360674323056415,15.627493408971562,39.34176469173643,1094.715278779427,39.65140669871566,30.134091505104426,45.061612257039485,1031.7232452462636,2.138821353166084,W,90
2020-01-02 03:00:00,3,2,56.949178774169845,68.16537866074914,14.11817669212401,48.45430102475261,591.0218103169144,36.17969122895552,21.904145588807264,46.27451560242554,1009.5974961954018,0.31563306709388655,E,151
2020-01-02 04:00:00,4,2,44.84682611176894,106.54612418787409,7.633812147279725,40.94009950019862,791.2784212233448,36.834020743163386,30.955709328902767,45.07783551725213,1023.6834653800379,0.14001421532836958,W,124
2020-01-02 05:00:00,5,2,51.07940697372594,83.47239981619072,16.22077633758006,49.875116617369635,741.8489381673428,28.450329749342004,26.927031001982563,26.559418949241984,1011.5886312279023,1.2671891666603294,NE,139
2020-01-02 06:00:00,6,2,46.97440081655905,59.27728407939075,20.917115922811558,35.202676651670664,755.9521850270046,7.705412533158135,31.92263447753971,24.879736005858817,1030.9958701731698,1.8344587746554117,N,129
2020-01-02 07:00:00,7,2,83.23898598825917,108.26898704608445,21.36461110402568,27.726950794536254,1069.003849395349,16.44735006360046,33.80071888792833,26.477539228632324,996.5453211116289,6.3457805006418955,S,165
2020-01-02 08:00:00,8,2,53.65394808948202,95.40462222653616,18.678747266757355,48.65542139331885,545.4537878350411,52.06907929599863,35.877674475091695,20.0,1013.6495619101029,2.398802721195107,N,145
2020-01-02 09:00:00,9,2,35.448044564646246,87.73926189280618,12.687617074884226,58.49106913994513,862.9995656720325,29.80320668276337,26.256567626553913,23.829740790799875,998.2114530485411,1.789991973372454,SW,100
2020-01-02 10:00:00,10,2,60.338173681547836,86.31468482341681,4.515892155262046,28.439550598301086,865.6476214611731,20.3198044455504,25.42288558409405,39.65446994061316,1005.9912318371911,0.4830348967492332,S,153
2020-01-02 11:00:00,11,2,25.828449972075006,114.09889509410952,10.766255926468425,47.53482557838022,633.6863361042413,2.784210416787335,24.301591729798595,48.616336502389274,1005.931812147048,0.32985392783171175,W,79
2020-01-02 12:00:00,12,2,43.13295392507134,103.70189790072226,10.478275644730244,32.43423408816412,778.6135653973547,1.0,19.07640669561433,54.911730578825455,1010.3304369286615,1.8692822746357656,NE,119
2020-01-02 13:00:00,13,2,6.463843420163041,40.0540360574736,9.193023747557831,15.330201005756981,567.4137972828852,11.037089092287802,22.34748873534257,47.37143668334505,1001.1170864930468,0.5044986886977646,SE,26
2020-01-02 14:00:00,14,2,12.077209266523557,80.47769985622307,12.692781784889625,14.284946986478387,723.4259842312226,40.16105708090515,16.789716363903135,55.088898521806435,1012.2826044244049,2.4524715385520186,S,50
2020-01-02 15:00:00,15,2,31.63921003905211,50.69280104670089,18.534269505378774,23.10688093441871,125.85331153005802,8.93900017826431,15.294803258262673,61.44709755733633,1017.6046650448118,0.2431539036151413,NE,92
2020-01-02 16:00:00,16,2,37.22059223938014,49.197306631928456,8.460724071040158,16.87025195231815,322.3988508903608,26.310225982443235,15.200265342478088,63.50924908733319,997.6809686737844,0.829927626867052,SE,105
2020-01-02 17:00:00,17,2,27.115710997224472,2.9723635361958003,6.279897088030166,6.507019655917542,353.8151731204168,5.120434157603285,12.125607187983094,76.19869373242798,1006.6506750997053,2.9663751047399254,NE,82
2020-01-02 18:00:00,18,2,22.26527576417639,32.59228469223608,5.903890934979536,2.259607187745953,100.0,29.577333920576976,9.547382615472404,56.918258900380714,1038.4099213276302,3.5561519915245845,SE,72
2020-01-02 19:00:00,19,2,20.028631345535572,20.56130836233106,7.985479868351042,11.168956144234865,150.98725497491662,10.146614709389052,12.151681022213914,57.825560475351956,1016.2923713886585,0.846975408259313,E,67
2020-01-02 20:00:00,20,2,3.965763683937567,55.776566607039655,3.701609260092698,22.852964914870366,229.4340522199774,1.0,10.771201883615442,64.33615511921433,994.8225879581823,0.46315788425400883,SW,16
2020-01-02 21:00:00,21,2,17.88862837509462,64.45104725957897,9.20688024403485,22.88502567478082,619.9355714798986,14.7013426927218,15.252874855483986,50.4860985903542,998.9953413524021,6.349711236054684,W,63
2020-01-02 22:00:00,22,2,25.090418435603166,6.5102729796737435,11.854061681658992,20.5876204249992,338.63133073707957,59.08000836560813,19.990813162405374,40.99529721043342,1015.2590424537286,2.863219489495657,W,78
2020-01-02 23:00:00,23,2,51.715728671643404,53.34764563745409,11.806098901380341,30.705988165602562,374.26763171419964,60.898913005868856,15.886874672157795,40.241609305852876,1014.0066603857424,3.2907446560711144,SE,140
2020-01-03 00:00:00,0,3,45.15427434352692,82.43723009588504,14.287709670023906,42.40026719862688,763.4971561312384,37.73066605558729,17.402886995673718,47.57285411551234,1007.1255719829912,0.5039907055254503,S,124
2020-01-03 01:00:00,1,3,17.69550239119931,62.478077836191574,15.411069463234771,39.254148881653734,338.53444166659386,28.157596996874172,24.735940258784222,51.12892726120435,1034.9331495688798,1.104818900270641,SE,62
2020-01-03 02:00:00,2,3,52.861259540921935,86.58127290004731,5.540516588767785,37.18691328610421,305.7511865112858,39.67803604190168,24.696601149768288,46.51366534392828,1039.1872882086866,0.14129289987618507,N,143
2020-01-03 03:00:00,3,3,45.53747429274,83.99387210101882,18.57846334167244,50.331686865794694,697.387167470902,42.25664272395512,29.16630363510137,51.73701870165996,1010.3561664015027,0.2317186228964034,SE,125
2020-01-03 04:00:00,4,3,43.70257645596165,87.61781432987907,12.801847709853039,33.486622146277874,518.3047432925944,36.90174947504369,31.62146459967349,33.69614310001981,1021.7295686592674,0.49938331817498594,NE,121
2020-01-03 05:00:00,5,3,64.62995755323811,77.75592026957169,11.157248151167739,42.11465518094656,549.8863393774466,47.637249652889906,25.228199576105062,33.043488597506915,1022.23166171321,0.7226131091506509,S,155
2020-01-03 06:00:00,6,3,71.46499283743927,59.66838391728581,11.27774086072502,42.78912064399632,954.6867583375964,43.36453724307126,34.069548282975624,27.495929629716557,1023.5587313947758,11.745446026874356,SW,159
2020-01-03 07:00:00,7,3,69.42401500736807,60.75161688243709,18.804152018550173,31.994317992071622,1007.0169658918923,32.49892154715129,28.150252754024933,28.663218816858542,1006.599146782261,1.0966692979967652,NW,158
2020-01-03 08:00:00,8,3,41.26814361221146,94.9716599799329,15.044047302041047,38.886383545597255,965.6189400786905,13.794348534712867,30.593210186150323,53.48494524026336,1032.3944921722054,2.3938340627715897,E,115
2020-01-03 09:00:00,9,3,46.67552286121657,77.35972785885484,6.984268629768382,20.301369990234804,991.4609595462184,26.718411104886037,27.092920805550197,38.47137874881935,1012.3140280376559,4.696152122386108,NW,128
2020-01-03 10:00:00,10,3,52.96895147105346,69.22975510785551,16.790189075961415,57.521780476629544,968.2268640029604,49.590376981471934,25.34412895564712,43.482742690941215,1017.2199208102511,0.5648765751046749,SW,144
2020-01-03 11:00:00,11,3,58.774281628475734,57.733856236013466,6.044290762497966,25.93874589294915,236.39852905921907,30.269528815240946,29.670064269879177,33.372476068779875,1013.0204351022832,0.3126578895783201,NW,152
2020-01-03 12:00:00,12,3,32.81238643232069,53.89622309038503,12.699106792591067,47.86114131421316,690.082391985894,34.00573783175013,22.95780256238701,54.10422274905066,1011.6031382770124,0.5574663272793764,W,94
2020-01-03 13:00:00,13,3,33.07401062840243,74.7265788073023,11.950163211873175,29.067961279882674,431.9617892614835,19.440916140763527,22.125874757835575,61.75970069528507,1015.7840445993786,4.281301347698167,E,95
2020-01-03 14:00:00,14,3,15.404975389909598,41.29511836263949,14.027885408475232,31.24864132155961,330.51515080191314,1.2080498997875182,17.45282406260824,71.10310127937863,1001.1411442620648,2.1913494205393347,NW,57
2020-01-03 15:00:00,15,3,10.743192139805178,16.20814298549149,17.51431138263883,18.06103521730288,542.3772989569696,15.307809753274208,16.788972912099386,70.44298087274596,993.2884698082635,1.2005348974075043,NW,44
2020-01-03 16:00:00,16,3,38.33148087536197,54.08842581997696,1.0196964323319913,22.994171751175948,100.0,1.0,14.591881048585979,66.05312579484891,1010.8661952398627,3.4327409577134085,NE,107
2020-01-03 17:00:00,17,3,44.888787207937256,32.72024689176802,7.101186753497227,26.14104582338429,100.0,1.0,13.104110171169797,67.62428339714927,1004.1957236307674,0.5402775672854601,E,124
2020-01-03 18:00:00,18,3,22.91984817629499,36.627917310655526,5.818323524778913,25.845524143941823,486.71454881634344,40.912732177388186,15.321467727494039,69.27919321231097,1018.4750367798664,0.5467048008492603,S,73
2020-01-03 19:00:00,19,3,39.598180247755266,68.96934629705257,9.532304463617283,27.3838833242435,465.73500519280316,8.779910646878104,12.810258098642125,70.3903869613904,1017.3379015871164,1.6750519517383362,NE,111
2020-01-03 20:00:00,20,3,31.5681339151635,38.804179162163344,8.92142191650279,17.231547731167428,419.5004342660369,3.4708209684136175,20.195191678808733,79.99701248375055,1013.134800196967,3.1218932739731837,S,91
2020-01-03 21:00:00,21,3,19.00949518193836,48.813110713897345,6.843156236621466,18.14543647589863,254.311691570601,52.439597738328764,17.810526906571827,74.86853111574305,1027.815747905544,0.601017343829795,W,65
2020-01-03 22:00:00,22,3,37.42093408262621,24.421530174033492,7.395489056945722,9.658236747323965,628.7659269164249,38.69970070808483,13.581377906780931,67.5291095372578,1012.9377232113703,0.4715316018704718,E,105
2020-01-03 23:00:00,23,3,58.92944377534923,49.39495387052033,5.175414307587668,33.91930633445712,673.9440075874905,17.67104218481502,18.88216042202586,75.46848070675337,998.418491570541,1.2848119345708802,SW,152
2020-01-04 00:00:00,0,4,39.46260941335072,72.190520904172,16.939307912032543,42.823787113234424,617.0609030094907,36.55272651104736,23.191232798471997,23.43761624723176,1010.7635575834558,0.2882135219156393,E,110
2020-01-04 01:00:00,1,4,67.61075955885039,35.104182405635584,15.538352324489733,51.472700576491526,426.65236257065,26.183006939934145,24.72168095816129,40.22303335468934,1024.70967766855,2.755158873884814,N,157
